136.000000 109.403175 39.644194 0.026591 -0.014431 97.022670 40.116140 0.000099 -0.036050
137.000000 109.440964 39.644369 0.025695 -0.017033 97.111362 40.109511 0.000095 -0.037561
138.000000 109.477803 39.645350 0.024829 -0.019208 97.199237 40.103404 0.000090 -0.038723
139.000000 109.513663 39.647049 0.023991 -0.020946 97.286293 40.097782 0.000086 -0.039526
140.000000 109.548517 39.649386 0.023181 -0.022246 97.372525 40.092610 0.000082 -0.039969
141.000000 109.582346 39.652286 0.022399 -0.023113 97.457931 40.087854 0.000078 -0.040056
142.000000 109.615133 39.655688 0.021645 -0.023567 97.542509 40.083483 0.000075 -0.039804
143.000000 109.646867 39.659526 0.020916 -0.023630 97.626257 40.079469 0.000071 -0.039230
144.000000 109.677540 39.663751 0.020214 -0.023340 97.709176 40.075785 0.000068 -0.038368
145.000000 109.707147 39.668309 0.019537 -0.022734 97.791264 40.072405 0.000065 -0.037250
146.000000 109.735690 39.673154 0.018885 -0.021863 97.872523 40.069305 0.000062 -0.035920
147.000000 109.763171 39.678241 0.018256 -0.020780 97.952954 40.066465 0.000059 -0.034424
148.000000 109.789596 39.683520 0.017651 -0.019537 98.032560 40.063862 0.000056 -0.032807
149.000000 109.814974 39.688950 0.017067 -0.018198 98.111342 40.061476 0.000054 -0.031125
150.000000 109.839316 39.694482 0.016506 -0.016809 98.189306 40.059287 0.000052 -0.029418
151.000000 109.862634 39.700069 0.015965 -0.015434 98.266453 40.057277 0.000049 -0.027742
152.000000 109.884943 39.705666 0.015444 -0.014117 98.342789 40.055427 0.000047 -0.026137
153.000000 109.906259 39.711229 0.014943 -0.012910 98.418317 40.053719 0.000045 -0.024645
154.000000 109.926599 39.716712 0.014460 -0.011851 98.493044 40.052137 0.000043 -0.023302
155.000000 109.945983 39.722082 0.013995 -0.010980 98.566974 40.050665 0.000041 -0.022141
156.000000 109.964428 39.727299 0.013547 -0.010318 98.640112 40.049290 0.000039 -0.021182
157.000000 109.981957 39.732340 0.013116 -0.009892 98.712465 40.047998 0.000038 -0.020447
158.000000 109.998589 39.737183 0.012700 -0.009711 98.784039 40.046778 0.000036 -0.019943
159.000000 110.014346 39.741819 0.012299 -0.009781 98.854839 40.045622 0.000034 -0.019678
160.000000 110.029252 39.746241 0.011913 -0.010101 98.924873 40.044522 0.000033 -0.019646
